key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
Pushina_2004_ZVNDIIPP,Developmental and individual differences in delayed response task performance (A-not-B task) in 7-to 12-month-old infant twins,2004,1,1,ZHURNAL VYSSHEI NERVNOI DEYATELNOSTI IMENI I P PAVLOVA,,54,,340-351,"Pushina, NP and Orekhova, EV and Stroganova, TA",NA,,NA,"","The purpose of the study was to explore developmental and individual differences in the working memory that was assessed by performance of the A-not-B task in 7- to 12-month-old infant twins. The sample included 150 infant twins participating in genetic project, 18 of them were tested at 8 and I I months of age. Information concerning birth weight and gestational age was collected from birth records. All infants were tested using Bayley Scales of Mental and Psycho-motor Development. The infant's working memory (W-M) was tested during A-not-B task performance, which was shown to depend on the maturity of the prefrontal cortex. The behavioral data were analyzed off-line using videotape records. The one-way ANOVA revealed that the AB performance improves with age. A highly significant improvement of the ability to tolerate the delay in A-not-B task was observed between 9 and 10 months of life. There was no longitudinal stability in individual infant performance of A-not-B across the period of 7-12 months of age. The AB delay was significantly correlated with psychomotor and mental development only after the crucial period of the rapid increase in the AB delay (9-10 months). The analysis of intraclass mono- and dizygotic correlations showed that individual differences in the WM (tolerance to AB delay) at 7-9 months and at 10-12 months are of different nature. There was a significant effect of shared environment on AB delay variance in 10-12-month-old group, whereas down to this age no systematic influence on individual variability was observed. These findings suggest that the ability to tolerate the AB delay can be provided by different brain mechanisms in 7-9 and 10-12-month-old infants.", 
Lecavalier_2004_JOOFINDIRE,Are caregivers' reports of motivation valid? Reliability and validity of the Reiss Profile MR/DD,2004,1,1,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,"",48,,217-224,"Lecavalier, L and Havercamp, SM",10.1111/j.1365-2788.2003.00480.x,,NA,"","Background Sensitivity theory proposes that there are wide individual differences in what motivates people with intellectual disability. The Reiss Profile MR/ DD is a rating scale that measures 15 fundamental motives. This study examined the internal consistency and interrater reliability of the 15 subscales as well as the validity of motivational profiles. Method The study consisted of two distinct but related steps. First, the interrater reliability of the rating scale was established by having pairs of raters evaluate 49 individuals. Second, raters were presented with three different motivational profiles an asked to identify which one corresponded to the individual they had rated 4 weeks earlier. Results Results indicated good internal consistency (average alpha = 0.84), significant variability in the interrater reliability (average intraclass correlation coefficient = 0.52), and excellent validity (95\% of the correct profiles were chosen). Average discrepancies between pairs of raters are presented. Conclusions Interrater reliability is an important topic for professionals working in the field of intellectual disability and results are discussed in terms of the factors that affect it. This is the first published study to report on the interrater reliability of the Reiss Profile MR/DD.", 
van.Oers_2004_PROFTHROSOB.SC,Realized heritability and repeatability of risk-taking behaviour in relation to avian personalities,2004,1,1,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"",271,,65-73,"van Oers, K and Drent, PJ and de Goede, P and van Noordwijk, AJ",10.1098/rspb.2003.2518,,NA,"","Personalities are general properties of humans and other animals. Different personality traits are phenotypically correlated, and heritabilities of personality traits have been reported in humans and various animals. In great tits, consistent heritable differences have been found in relation to exploration, which is correlated with various other personality traits. In this paper, we investigate whether or not risk-taking behaviour is part of these avian personalities. We found that (i) risk-taking behaviour is repeatable and correlated with exploratory behaviour in wild-caught hand-reared birds, (ii) in a bi-directional selection experiment on `fast' and `slow' early exploratory behaviour, bird lines tend to differ in risk-taking behaviour, and (iii) within-nest variation of risk-taking behaviour is smaller than between-nest variation. To show that risk-taking behaviour has a genetic component in a natural bird population, we bred great tits in the laboratory and artificially selected `high' and `low' risk-taking behaviour for two generations. Here, we report a realized heritability of 19.3 +/- 3.3\% (s.e.m.) for risk-taking behaviour. With these results we show in several ways that risk-taking behaviour is linked to exploratory behaviour, and we therefore have evidence for the existence of avian personalities. Moreover, we prove that there is heritable variation in more than one correlated personality trait in a natural population, which demonstrates the potential for correlated evolution.", 
D.Eath_2004_AGGRBEHA,Consistency of aggressive temperament in domestic pigs: The effects of social experience and social disruption,2004,1,1,AGGRESSIVE BEHAVIOR,"",30,,435-448,"D'Eath, RB",10.1002/ab.20077,,NA,"","Resident-intruder (R-I) tests can be used to measure the aggressive temperament of domestic pigs (Sus scrofa), and have previously been shown to predict the severity and persistence of aggression when unfamiliar pigs are mixed. To study the consistency of individual differences in aggressiveness over time, 112 pigs (eight from each of fourteen litters) were given two R-I tests at each of three ages (46, 80, and 113 days). Pigs were R-I tested singly in an arena within the home pen, where a smaller unfamiliar intruder pig was introduced to a resident pig. Latency to the first attack by the resident was recorded, and the test was stopped as soon as an attack occurred, otherwise the test lasted five minutes. Pigs from eight of the litters used here had been allowed to mix with another litter prior to weaning (days 10-30; socialised), while pigs in six litters remained in littermate groups (control). To determine whether consistency would survive the effects of social disruption, pigs were mixed into new groups on two occasions between the first and second test, then remained in these groups until the third test. Evidence of consistency was found, despite the social disruption. Socialised pigs were more aggressive than controls, females were more aggressive than males, and certain litters were more aggressive than others. After adjusting for these, consistent differences between individuals were still evident. Consistency was higher between the second and third tests compared to the first and second, possibly because of stable group membership or the effects of age or experience. In support of the idea that social experience improves consistency, socialised pigs were more consistent than controls throughout. Evidence of consistent individual differences in aggressive temperament suggests that breeding or changes to early life experiences could have a long-lasting influence on aggressive behaviour in pigs. (C) 2004 Wiley-Liss, Inc.", 
Brandt_2004_BEHECOANDSOC,Persistence of individually distinctive display patterns in fatigued side-blotched lizards (Uta stansburiana),2004,1,1,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,"",55,,257-265,", Br and t, Y and Allen, JR",10.1007/s00265-003-0701-5,,NA,"","Iguanian lizards perform conspicuous species-typical push-up displays, which are used in territory advertisement, threat, and courtship contexts. Subtle individually distinctive differences in push-up characteristics have been suggested to play a role in the recognition of social partners. However, if the structure of push-ups is responsive to changing physiological states then their capacity to promote recognition may be limited. The current study evaluated whether the push-ups performed while in an experimentally imposed state of fatigue by male side-blotched lizards (Uta stansburiana), retain the individually distinctive characteristics apparent in rested lizards. We found repeatable among-individual differences in the duration and the relative height of push-up components. Repeatability values did not change consistently between the rested and fatigued conditions, nor when both conditions were pooled, indicating that these push-up characteristics do not change with fatigue. Similarly, discriminant functions that were generated using push-ups from one state assigned push-ups performed in an alternate state to the correct individuals. Furthermore, when analyzed independently of individual identity, the values of display parameters examined in the current study did not change significantly between states, and discriminant function analysis could not reliably classify push-ups to the correct state. Taken together the results show that individually distinctive push-up characteristics are robust to effects of fatigue, consistent with their suggested role in social recognition. In the future, video playback experiments can test whether lizards utilize the signature-like characteristics of push-ups to discriminate among individuals.", 
Perkins_2003_NI..TORE,The consistency of acute responses to nicotine in humans,2003,1,1,NICOTINE \& TOBACCO RESEARCH,1462-2203,5,,877-884,"Perkins, KA and Jetton, C and Stolinski, A and Fonte, C and Conklin, CA",10.1080/14622200310001614638,,NA,"","Nicotine has many acute subjective, physiological, and behavioral effects in humans, some of which may explain why nicotine produces dependence. Individual differences in the magnitude of these effects (i.e., nicotine sensitivity) are of interest to many researchers, such as those examining vulnerability to dependence and processes related to chronic tolerance. However, such characterization of individual differences depends on the consistency of the observed responses, and the consistency of acute effects of nicotine in humans has not been studied systematically. We examined the consistency of the acute effects of the same dose of nicotine administered by nasal spray across multiple drug administration trials, within as well as between sessions. Subjective (i.e., self-reported effects), cardiovascular, and performance measures were assessed following each of four dosing trials of nicotine (20 mug/kg) on three sessions and of placebo on one session. For those measures in which the main effect of nicotine vs. placebo was significant, intraclass correlations were calculated for different sets of trials across different numbers of sessions. Our objective was to determine whether the consistency of responses declined when those responses were based on smaller numbers of trials or sessions, in an effort to guide future research in this area. Results indicated that the consistency of nicotine effects is generally high, even across trials within just one session. Additional research is needed to determine the generalizability of these findings to other methods of nicotine administration, including smoking, and to clarify the extent to which this consistency reflects characteristic consistency of the pharmacological actions of nicotine per se vs. consistency of nonspecific responses to the drug administration procedure.", 
Broucek_2003_CZJOOFANSC,The effect of sire line on learning and locomotor behaviour of heifers,2003,1,1,CZECH JOURNAL OF ANIMAL SCIENCE,1212-1819,48,,387-394,"Broucek, J and Kisac, P and Uhrinca, M",NA,,NA,"","The aim of this study was to test the effect of sire line on maze learning ability and locomotor behaviour in open-field tests of heifers, consistency over the time of grid crossing and relationship between the time of traversing the maze and grid crossings in open-field tests, respectively. We analysed the results of ethological tests for 54 Holstein heifers that descended from 7 sires. Maze behaviour was observed at the age of 15 weeks, an open-field test was applied at two age periods, 16 weeks and 18 months. We found out highly significant differences in the time of traversing the maze between heifers of different sire origin (P < 0.01). The number of grid crossings over the five minutes of the open-field test did not differ between the daughters of the age of 16 weeks and 18 months. Repeatability between the number of grid crossings at the age of 16 weeks and 18 months was proved by significant correlation (r = 0.2713{*}). On the contrary, significant relationships between the times of traversing the maze and locomotor behaviour in the open-field test (r = -0.3739{*}) were found only when the sequence of observations followed after a week pause (age of 15 and 16 weeks).", 
Stamps_2003_ANIMBEHA,Behavioural processes affecting development: Tinbergen's fourth question comes of age,2003,1,1,ANIMAL BEHAVIOUR,"",66,,1-13,"Stamps, J",10.1006/anbe.2003.2180,,NA,"","Interest in relationships between behaviour and development has been spurred by research on related topics, including phenotypic plasticity, parental effects, extragenetic inheritance, individual differences and trait syndromes. Here, I consider several emerging areas of research in the interface between behaviour and development, with a focus on behavioural processes that are likely to affect the development and maintenance of interindividual variation in a wide array of morphological, physiological and behavioural traits. Using a norm of reaction approach, I introduce and illustrate the complexities of phenotypic development. Next, I consider the implications of environmental selection and niche construction for phenotypic development, and consider why these behavioural processes are likely to encourage the development and maintenance of repeatable, stable individual differences and trait syndromes. Parental effects involving behaviour also affect the development of a wide array of phenotypic traits; differential allocation is a currently underappreciated type of parental effect, by which males can affect the development of their offspring via nongenetic means, even if those males have no contact with their young. Behavioural parental effects also contribute to extragenetic inheritance, and recent studies suggest that this phenomenon may be more widespread than previously suspected. The effects of behavioural processes on phenotypic development have interesting implications for problems in related disciplines (e.g. ecology, evolution and conservation biology), providing additional impetus for future research on the effects of behavioural mechanisms on the development of behavioural and other traits. (C) 2003 Published by Elsevier Ltd on behalf of The Association for the Study of Animal Behaviour.", 
Janczak_2003_APPLANIMBEHASCIE_a,Relation between early fear- and anxiety-related behaviour and maternal ability in sows,2003,1,1,APPLIED ANIMAL BEHAVIOUR SCIENCE,,82,,121-135,"Janczak, AM and Pedersen, LJ and Rydhmer, L and Bakken, M",10.1016/S0168-1591(03)00055-8,,NA,"","Fear induced by exposure to humans, and anxiety induced by novel environmental changes may both function as stressors and have negative effects on reproduction in pigs. An earlier experiment indicated that reactions to humans and novelty had some repeatability between the ages of 8 and 24 weeks, thus reflecting personality traits. The present experiment therefore tested for predicted negative relationships between behaviour related to fear and anxiety measured at 8 weeks of age and later reproduction in 30 sows. Factor analysis of behaviour in a voluntary human approach test performed in the home cage and a novel object test performed in a novel arena indicated that behavioural measures related to investigation of these stimuli loaded on separate factors and may therefore reflect independent underlying dimensions. One factor related to investigation of the human was interpreted as reflecting the level of fear of humans, while another was correlated to investigation of the novel object and interpreted as indicating novelty-induced anxiety. Factor scores were generated for `fear' and `anxiety' and used in regression analysis as predictors of maternal behaviour and reproductive parameters. Higher levels of fear of humans were associated with longer durations of farrowing, larger variation in inter-birth intervals, and a higher number of piglets dying without milk in their stomachs. The duration of farrowing was positively correlated to the number of live born piglets dying within 3 weeks of age. Higher fear also tended to associate with a higher number of stillborn and a higher number of live born piglets dying within 3 weeks of age. High anxiety only tended to be associated with a higher number of stillborn. These results are interpreted as supporting the hypothesis that there are negative associations between fear of humans and maternal ability in sows. (C) 2003 Elsevier Science B.V. All rights reserved.", 
Gourion_2003_PSYCRESE,Test-retest reliability of the Temperament and Character Inventory in patients with opiate dependence,2003,1,1,PSYCHIATRY RESEARCH,"",118,,81-88,"Gourion, D and Pelissolo, A and Lepine, JP",10.1016/S0165-1781(03)00042-8,,NA,"","We examined the test-retest reliability of the Temperament and Character Inventory (TCI) in a clinical sample of 29 inpatients with opiate dependence disorder (DSM-IV). The previously validated French translation of the TO was administered at baseline and again four weeks later. Intraclass correlation coefficients (ICCs) were used to estimate stability of the TO over time for the 15 patients who completed the study. For all ICCs, the TO showed satisfactory to excellent stability across all factors (ICC=0.66-0.82). Stability was lower for the two temperamental traits of `persistence' (ICC=0.51) and `reward dependence' (ICC=0.63), possibly reflecting both clinical instability and measurement errors. These results highlighted the overall stability of the TO in patients with opiate dependence and provided evidence for the usefulness of this questionnaire, which was originally designed to explore genetic and environmental factors underlying normal and abnormal personality dimensions. Further studies are required to confirm these results on larger clinical samples. (C) 2003 Elsevier Science Ireland Ltd. All rights reserved.", 
Schwagmeyer_2003_ETHO,"How consistently are good parents good parents? Repeatability of parental care in the house sparrow, Passer domesticus",2003,1,1,ETHOLOGY,"",109,,303-313,"Schwagmeyer, PL and Mock, DW",10.1046/j.1439-0310.2003.00868.x,,NA,"","In many avian species, substantial individual variation occurs in parental food-provisioning levels, which often is assumed to reflect variation in parental quality. Parental quality also has often been invoked as a key element in mate choice among biparental species, and many sexually-selected traits have been investigated as potential predictors of parental quality. In recent studies of house sparrow (Passer domesticus) parents, we found that individuals behaved remarkably consistently across time, regardless of temporary manipulations of the nestling provisioning of their partners. This suggests that variation in parental competence may be attributable to quality differences among individuals. One prediction of the `parental quality differences' hypothesis is that individuals also should show consistency in their provisioning behavior across broods. To test this, we compared the parental delivery rates of individual house sparrows across broods. Parents of both sexes reduced their per-chick delivery rates as the season progressed; parents of both sexes were also responsive to changes in their brood sizes. Despite these sources of environmental variation in provisioning rates, the parental care of individual males was highly repeatable across broods. By contrast, female parental care showed extremely low repeatability, and standardized measures of among-individual variation in parental behavior revealed females to be much less variable than males. These results indicate that females in this multi-brooded species have much to gain from mate-choice decisions predicated on male parental quality or accurate indicators of such, whereas males are less likely to profit from being highly selective about the `parental quality' of their partners.", 
Nolen_2003_JOOFREINSCTE,"Learning environment, motivation, and achievement in high school science",2003,1,1,JOURNAL OF RESEARCH IN SCIENCE TEACHING,,40,,347-368,"Nolen, SB",10.1002/tea.10080,,NA,"","In a study of the relationship between high school students' perceptions of their science learning environments and their motivation, learning strategies, and achievement, 377 students in 22 introductory science classrooms completed surveys in the fall and spring of their ninth-grade year. Hierarchical linear regression was used to model the effects of variables at both the classroom and individual level simultaneously. High intraclass agreement (indicated by high parameter reliability) on all classroom environment measures indicated that students shared perceptions of the classroom learning environment. Controlling for other factors, shared perceptions that only the most able could succeed in science classrooms and that instruction was fast-paced and focused on correct answers negatively predicted science achievement, as measured on a districtwide curriculum-linked test. Shared perceptions that classrooms focused on understanding and independent thinking positively predicted students' self-reported satisfaction with learning. Implications of these results for both teaching and research into classroom environments are discussed. (C) 2003 Wiley Periodicals, Inc.", 
Janczak_2003_APPLANIMBEHASCIE_b,"Aggression, fearfulness and coping styles in female pigs",2003,1,1,APPLIED ANIMAL BEHAVIOUR SCIENCE,,81,,13-28,"Janczak, AM and Pedersen, LJ and Bakken, M",10.1016/S0168-1591(02)00252-6,,NA,"","The coping styles hypothesis states that animals have consistent behavioural and physiological coping responses that can be characterised on a continuum from reactive to proactive. According to this hypothesis, animals can be characterised by consistency in responses across social and non-social situations as well as over time. We evaluated the validity of this hypothesis for predicting the coping responses of pigs by testing for predicted correlations between responses to a variety of challenges. Animals were exposed to an immobility test at 3 weeks of age. At 8 and 24 weeks, animals were exposed to an unknown pig in the test animal's home cage, a human in the home cage, and a novel object (bucket) in a novel arena. None of the predicted correlations were found between the duration of immobility and behaviour in the later tests. Many behavioural measures had some repeatability between the ages of 8 and 24 weeks, despite significant changes in the observed level of responses, but there were few correlations between responses to social and non-social situations. Responses to a human and novel object were positively correlated when measured at 8 weeks but not at 24 weeks. The results indicate that the coping styles hypothesis has very limited value in predicting the coping responses of pigs representing the population as a whole. The existing correlations could more parsimoniously be described as reflecting responses to specific or closely related stimuli. It is suggested that future research on pig personality should investigate the possibility that specific coping behaviours-for example, those mediated by fear and anxiety-may have consequences for different elements of coping ability related to welfare and productivity. (C) 2002 Elsevier Science B.V. All rights reserved.", 
Dingemanse_2002_ANIMBEHA,Repeatability and heritability of exploratory behaviour in great tits from the wild,2002,1,1,ANIMAL BEHAVIOUR,"",64,,929-938,"Dingemanse, NJ and Both, C and Drent, PJ and Van Oers, K and Van Noordwijk, AJ",10.1006/anbe.2002.2006,,NA,"","We investigated whether individual great tits, Parus major, vary consistently in their exploratory behaviour in a novel environment and measured the repeatability and heritability of this trait. Wild birds were caught in their natural habitat, tested in the laboratory in an open field test on the following morning, then released at the capture site. We measured individual consistency of exploratory behaviour for recaptured individuals (repeatability) and estimated the heritability with parent-offspring regressions and sibling analyses. Measures of exploratory behaviour of individuals at repeated captures were consistent in both sexes and study areas (repeatabilities ranged from 0.27 to 0.48). Exploration scores did not differ between the sexes, and were unrelated to age, condition at fledging or condition during measurement. Heritability estimates were 0.22-0.41 (parent-offspring regressions) and 0.37-0.40 (sibling analyses). We conclude that (1) consistent individual variation in open field behaviour exists in individuals from the wild, and (2) this behavioural variation is heritable. This is one of the first studies showing heritable variation in a behavioural trait in animals from the wild, and poses the question of how this variation is maintained under natural conditions. (C) 2002 The Association for the Study of Animal Behaviour. Published by Elsevier Science Ltd. All rights reserved.", 
Haider_2002_JOOFORTR,The use of the NEO-Five Factor Inventory to assess personality in trauma patients: A two-year prospective study,2002,1,1,JOURNAL OF ORTHOPAEDIC TRAUMA,,16,,660-667,"Haider, AH and Edwin, DH and MacKenzie, EJ and Bosse, MJ and Castillo, RC and Travison, TG and Study Grp, LEAP",10.1097/01.BOT.0000031328.88511.BF,,NA,"","Objective: To assess the usefulness and validity of a brief personality assessment for orthopaedic trauma patients. Methods: The NEO-Five Factor Inventory was evaluated within the context of the Lower Extremity Assessment Project, a prospective study of patients with severe lower extremity trauma admitted to eight level I trauma centers. Patients/Participants: The NEO-FFI was administered to 557 adults and 416 of their significant others. At 2 years postinjury, the NEO-FFI was readministered to 396 patients. Main Outcome Measures: Main outcome measures were as follows: (a) agreement between patient and significant other scores; (b) stability of personality traits over two years; and (c) the relationship of the measured NEO-FFI traits with patient characteristics and health habits. Results: There was fair to moderate agreement between assessments of personality provided by the patients themselves and their significant others, with intraclass correlation coefficients ranging from 0.44 to 0.54 for the different domains of personality. Patient assessments on the NEO-FFI were found to be robust with no significant changes in four of the five personality domains at 2 years postinjury. We also found that personality traits of patients are related to patient characteristics and behaviors in the directions that were expected. Conclusions: The NEO-FFI is a brief, valid, and stable measure of underlying personality traits that is practical for use in a trauma setting. Its use in both outcomes research and patient evaluation should be encouraged. In cases in which patients cannot complete the test, evaluations by significant others may be useful.", 
D.Eath_2002_BEHA,Individual differences in behaviour: A test of `coping style' does not predict resident-intruder aggressiveness in pigs,2002,1,1,BEHAVIOUR,"",139,,1175-1194,"D'Eath, RB and Burn, CC",10.1163/15685390260437326,,NA,"","Temperament traits in animals are those which are stable across time and predictive of behaviour in other situations. Individuals can be identified as showing either active (proactive) or passive (re-active) responses to a variety of challenges, and these are often referred to as `coping styles'. Although most studied in rodents, coping styles are found in a variety of vertebrate species. In rodents, the resident- intruder aggressiveness test is a key measure of coping style, whereas in pigs, several recent studies have used a `backtest' as the key measure of coping: A piglet is held on its back for one minute and the frequency of struggling bouts ('escape attempts') is recorded. In this study, we compared pig behaviour in backtests performed on 3 and 9 days of age, with aggressiveness was measured using 2 resident-intruder tests between 16 and 19 days post-weaning. A smaller unfamiliar intruder was introduced into part of the resident pig's home pen, and resident attack latency was recorded. Struggling bout frequency in the backtests showed a unimodal distribution. Data were analysed both as a continuous distribution and by comparing only the piglets from either extreme of the distribution (for comparison with other studies, top and bottom 25\%). There was good repeatability of outcome (struggling frequency) over the two backtests, and over the two resident-intruder tests (attack latency and occurrence of resident attacks). However, no relationship was found between behaviour in the backtests and aggression in the resident-intruder tests, despite exhaustive analysis. Other authors have found that pigs show consistent responses to challenges, suggesting a degree of stable temperament. In line with the present findings though, most found no correlation between social and non-social responses. Other published experiments show that in pigs, the backtest can predict several physiological differences characteristic of coping styles. However, the present study shows that in pigs, aggressiveness and struggling in a backtest are not correlated, suggesting that they do not represent different expressions of the same underlying `coping' trait.", 
Spinka_2002_BEHA,Nursing behaviour and nursing vocalisations in domestic sows: Repeatability and relationship with maternal investment,2002,1,1,BEHAVIOUR,"",139,,1077-1097,"Spinka, M and Stehulova, I and Zacharova, J and Maletinska, J and Illmann, G",10.1163/15685390260337912,,NA,"","We examined the repeatability of pig nursing behaviour and its relationship with maternal investment (measured in piglet growth) in two experiments. In Experiment 1, eleven sows were followed for 2-5 (median 3) lactations, and their nursing behaviour was recorded on Day 11 post partum during each of these lactations. In Experiment 2, fourteen sows were followed for two consecutive lactations, and their nursing behaviour recorded on Days 7 and 28. In Experiment 2, the data on piglet growth between Days 1 and 6, and between Days 6 and 28 were also recorded, and mortality data were available in both experiments. We evaluated the data in order to get answers to three basic questions: First, was the nursing behaviour repeatable within and across lactations, i.e. did the sow have individually stable nursing styles? Second, was the variability in nursing behaviour related to piglet growth or mortality? Third, were the sows inclined to nurse repeatedly on one side and if so, did this result in faster growth and/or lower mortality in the piglets suckling the `upper row' teats? We found that the pattern of grunting vocalisation emitted by the sow was highly repeatable both within and across lactations. We hypothesise that this individual acoustic signal may be used by piglets to locate their mother during synchronised nursings in the group living female pigs. However, the variables characterising nursing frequency, the willingness of the sow to allow udder massage by the piglets, and the laterality of nursing had low or no repeatabilities within and across lactations. Piglet growth was only loosely, and piglet mortality not at all, related to the quantitative variability in nursing behaviour casting doubts on whether nursing behaviour variables are suitable for selection programs. Although some sows preferred to nurse while lying on the left, and others on the right side, this laterality did not result in faster growth of piglets suckling the upper row of teats.", 
Thodberg_2002_APPLANIMBEHASCIE,Nest building and farrowing in sows: relation to the reaction pattern during stress farrowing environment and experience,2002,1,1,APPLIED ANIMAL BEHAVIOUR SCIENCE,,77,,21-42,"Thodberg, K and Jensen, KH and Herskin, MS",10.1016/S0168-1591(02)00026-6,,NA,"","Nest building and farrowing behaviour of 40 Landrace/Yorkshire (L/Y) sows was studied in their first and second parity. In the first parity the gilts were either housed in a crate or a ``get-away-pen{''} (GAP) and in the second parity either the same farrowing environment was used again or the sow was housed in the alternative system. The behaviour was compared with the behavioural reaction pattern of the same individuals in prepubertal tests (open field test, human-test, food competition test) and the reactivity in the HPA-axis during the open field test. Nest building behaviour was in both parities found to be more elaborated in the GAPs, where the prepartum rooting period started significantly sooner (32.5 +/- 3.0 h versus 41.3 +/- 3.0 h, F-1,F-27 = 5.72; P < 0.05 and 27.4 +/- 3.3 h versus 35.6 +/- 3.1 h, F-1,F-27 = 4.33; P < 0.05, respectively) and had a longer duration (21.5 +/- 3.1 h versus 32.6 +/- 3.1 h, F-1,F-27 = 8.33; P < 0.01 and 27.9 +/- 3.6 versus 38.7 +/- 3.4 h, F-1,F-27 = 6.57; P < 0.05, respectively). Farrowing behaviour was in the first parity strongly dependent upon the environment, e.g. the mean piglet birth interval was significantly longer in the crates (30 +/- 14 min versus 19 +/- 3 min, F-1,F-21 = 5.55; P < 0.05), indicating an increased environmental sensitivity in gilts as compared to the second parity sows, where no environmental effect was found. Both farrowing and nest building behaviour, especially in the first parity, was connected to the prepubertal behavioural and physiological reaction pattern (1st parity-immobility in human-test \&SIM; activity during farrowing: r(s) = -0.49; P < 0.01, N = 38 and the quantity of postural changes in nest building period similar to rise in cortisol during open field test: r(s) = 0.44; P < 0.01, N = 35). Furthermore, there was a strong repeatability across parities in parameters describing activity during nest building and farrowing. The prepubertal gilts reacting behaviourally calm in a stressful situation were timing their nest building more optimally than the more actively responding individuals. Behavioural activity during prepubertal tests was also correlated with being active during farrowing. We therefore conclude that behaviour during nest building and farrowing is related to the general reaction pattern during stress, especially in inexperienced gilts, and that the performance reflects an innate pattern of reaction in the individual, that can be modified by the environment and previous experience. (C) 2002 Elsevier Science B.V. All rights reserved.", 
Dohm_2002_FUNCECOL,Repeatability estimates do not always set an upper limit to heritability,2002,1,1,FUNCTIONAL ECOLOGY,"",16,,273-280,"Dohm, MR",NA,,NA,"","1. The concept of repeatability, the measurement of consistent individual differences, has become an increasingly important tool in evolutionary and ecological physiology. Significant repeatability facilitates the study of selection acting on natural populations and the concept has several practical implications for identifying traits. 2. When properly defined and measured, repeatability can set the upper limit to heritability. This is potentially a very useful interpretation of the repeatability of traits measured on natural populations because often, estimates of heritability cannot be obtained. Many recent reports of repeatability of individual differences for traits have made this interpretation. 3. However, repeatability estimates may not set an upper limit to heritability if: (a) measured traits are not genetically identical, (b) common environmental effects work in opposition to direct genetic effects, (c) the temporary environments for each trait are negatively correlated, (d) significant genotype-environment interaction is present, or (e) the traits are influenced by maternal effects. 4. The quantitative genetic theory that defines the concept of repeatability is reviewed and implications of violations of the five assumptions are discussed in the context of interpreting repeatability as an upper estimate to heritability.", 
Baity_2002_JOOFPEAS,Rorschach Aggressive Content (AgC) variable: A study of criterion validity,2002,1,1,JOURNAL OF PERSONALITY ASSESSMENT,,78,,275-287,"Baity, MR and Hilsenroth, MJ",10.1207/S15327752JPA7802\_04,,NA,"",This study adds to the existing literature on the clinical utility of the Aggressive Content (AgC) variable proposed by Gacono and Meloy (1994). Criterion validity is evaluated by examining the relation between AgC and behavior. Rorschach and clinical chart material taken from psychological assessments were examined for 94 patients in Exner's (1993) psychiatric reference groups. An Aggression Chart Rating Scale (ACRS) was created to score the level of aggressiveness of each patient's diagnostic report. Analyses revealed good interrater reliability (intraclass correlation coefficient = .73) for ACRS scores and Aggressive Movement (AG; kappa = .73) and excellent reliability for AgC (kappa = .88) and Morbid Content (MOR; kappa = .79). Pearson's correlation revealed significant relations between AgC and both AG and MOR. All 3 Rorschach variables were significantly related to scores on the ACRS. A stepwise regression analysis utilizing these 3 variables resulted in AgC being the only nonredundant predictor of scores on the ACRS. This suggests that AgC was more strongly related to more aggressive ACRS scores than either AG or MOR. The continued support for the clinical utility. of AgC as well as recommendations for the addition of the AgC variable to Exner's (1993) Comprehensive System Is list of Special Scores are discussed., 
Castro_2002_LEADQUAR,"Data analytic methods for the analysis of multilevel questions - A comparison of intraclass correlation coefficients, r(wg(j)), hierarchical linear modeling, within- and between-analysis, and random group resampling",2002,1,1,LEADERSHIP QUARTERLY,,13,,69-93,"Castro, SL",10.1016/S1048-9843(01)00105-9,,NA,"","Researchers investigating organizations and leadership in particular are increasingly being called upon to theorize multilevel models and to utilize multilevel data analytic techniques. However, the literature provides relatively little guidance for researchers to identify which of the multilevel methodologies are appropriate for their particular questions. In this final article, the statistical procedures used in the multilevel data analyses in the previous articles of this special issue are compared. Specifically, intraclass correlation coefficients (ICCs), r(wg(j)), hierarchical linear modeling (HI-M), within- and between-analysis (WABA), and random group resampling (RGR) are examined and their results and conclusions discussed. Following comparisons of these methods, recommendations for their use are presented. (C) 2002 Elsevier Science Inc. All rights reserved.", 
Bee_2001_ANIMBEHA,Neighbour-stranger discrimination by territorial male bullfrogs (Rana catesbeiana): I. Acoustic basis,2001,1,1,ANIMAL BEHAVIOUR,"",62,,1129-1140,"Bee, MA and Gerhardt, HC",10.1006/anbe.2001.1851,,NA,"","Some territorial animals discriminate among neighbours and strangers based on individual differences in acoustic signals. Male North American bullfrogs, Rana catesbeiana, display this form of discrimination based on individual variation in advertisement calls. In this study, we investigated the acoustic basis of neighbour-stranger discrimination to determine how individual identity-might be encoded by particular properties of bullfrog advertisement calls. We analysed patterns of within-male and between-male variability in 1078 bullfrog advertisement calls recorded from 27 territorial males. All call properties that we examined varied significantly among males. However, fundamental frequency and dominant frequency showed the lowest within-male variation and the highest repeatability between two recording sessions, and both properties were highly correlated with the first canonical root from discriminant function analyses, which typically accounted for 70-80\% of the variability between males. We suggest that neighbour-stranger discrimination in bullfrogs is partially mediated by between-male differences in the spectral or fine temporal properties of advertisement calls. (C) 2001 The Association for the Study of Animal Behaviour.", 
